	elbo	tsne_cost
0	-36.28936004638672	5.781006813049316
1	-52.987815856933594	11.742667198181152
2	-40.74311065673828	17.70917510986328
3	-23.776025772094727	23.830825805664062
4	-23.15892791748047	29.97978401184082
5	-18.357059478759766	35.822662353515625
6	-15.493310928344727	41.338016510009766
7	-14.70495319366455	46.7580680847168
8	-14.125777244567871	51.65181350708008
9	-13.528682708740234	56.69989776611328
10	-12.915508270263672	61.07862854003906
11	-13.93203353881836	64.94449615478516
12	-14.387537956237793	68.3161392211914
13	-11.420820236206055	68.1514663696289
14	-11.294090270996094	67.04289245605469
15	-12.93503189086914	67.01780700683594
16	-11.180988311767578	66.65338134765625
17	-13.065117835998535	65.19083404541016
18	-22.980472564697266	65.82203674316406
19	-11.737462997436523	64.95854949951172
20	-14.576763153076172	64.09907531738281
21	-12.78384780883789	63.78953170776367
22	-12.283158302307129	65.31108856201172
23	-12.044050216674805	63.576011657714844
24	-9.519332885742188	65.5507583618164
25	-9.188715934753418	63.359100341796875
26	-7.315608501434326	63.99540710449219
27	-9.122798919677734	63.206809997558594
28	-11.962714195251465	61.38739776611328
29	-11.391644477844238	61.05125427246094
30	-11.60186767578125	60.41259002685547
31	-11.008338928222656	60.52236557006836
32	-9.343424797058105	60.47459411621094
33	-8.628968238830566	59.96896743774414
34	-7.31151008605957	60.698707580566406
35	-6.643305778503418	60.314247131347656
36	-7.09439754486084	59.988407135009766
37	-6.500897407531738	59.954505920410156
38	-5.94609260559082	59.90426254272461
39	-6.036708831787109	60.09304428100586
40	-6.10017204284668	59.922393798828125
41	-5.048116207122803	59.802608489990234
42	-5.022376537322998	59.31790542602539
43	-5.821687698364258	60.11266326904297
44	-3.91727876663208	60.384925842285156
45	-3.335280179977417	61.05394744873047
46	-6.4521331787109375	59.02461624145508
47	-3.834322929382324	59.539039611816406
48	-2.9241859912872314	59.060218811035156
49	-3.490149736404419	59.13396453857422
50	-4.716181755065918	58.673301696777344
51	-4.255100727081299	58.926143646240234
52	-2.935290813446045	59.36256408691406
53	-1.4854683876037598	59.02295684814453
54	-2.450077533721924	59.94770050048828
55	-4.708381175994873	58.472190856933594
56	-3.6327462196350098	58.83146667480469
57	-2.8167800903320312	58.39692687988281
58	-2.200888156890869	58.613006591796875
59	-2.3574094772338867	58.21768569946289
60	-2.7852091789245605	58.079647064208984
61	-0.9661505222320557	58.42765426635742
62	-3.302067756652832	57.914310455322266
63	-2.5536534786224365	57.63016128540039
64	-0.9222389459609985	58.306217193603516
65	-1.1998941898345947	58.30971908569336
66	-2.017702341079712	58.1845817565918
67	-3.680577278137207	57.71632385253906
68	-2.6952030658721924	56.983482360839844
69	-2.970367908477783	57.961299896240234
70	-2.160334587097168	56.960636138916016
71	-1.1254841089248657	57.82755661010742
72	-1.1074845790863037	56.899658203125
73	-0.7654508352279663	57.62031555175781
74	-1.259207844734192	56.9964485168457
75	0.49960923194885254	57.08380126953125
76	-1.8798611164093018	57.10243606567383
77	-0.7121938467025757	57.615386962890625
78	-1.7253532409667969	57.08235168457031
79	-0.9752688407897949	56.978416442871094
80	-0.25672125816345215	57.63768005371094
81	-0.16106104850769043	57.06038284301758
82	-2.4762485027313232	57.13851547241211
83	-1.4374619722366333	56.94721221923828
84	-0.09140622615814209	56.973270416259766
85	0.23390471935272217	57.553592681884766
86	-0.0880051851272583	56.95429611206055
87	0.4294048547744751	57.449462890625
88	-0.46588027477264404	56.95716094970703
89	-0.280129075050354	56.99348449707031
90	0.5470831394195557	56.929195404052734
91	1.2786065340042114	57.157081604003906
92	2.031320571899414	56.66669464111328
93	2.6134281158447266	56.981719970703125
94	0.47514069080352783	57.253318786621094
95	-0.08667302131652832	56.492156982421875
96	0.07220101356506348	56.712520599365234
97	-1.2953157424926758	56.53865051269531
98	0.14838135242462158	56.70655059814453
99	-0.6680401563644409	56.893863677978516
100	0.8188087940216064	57.20533752441406
101	1.95285964012146	56.6246337890625
102	1.640805959701538	56.21265411376953
103	2.811169147491455	56.503780364990234
104	-0.4099266529083252	56.51881790161133
105	0.7235654592514038	56.89173889160156
106	-1.2291606664657593	56.43727111816406
107	0.04890871047973633	56.483367919921875
108	-0.7203466892242432	56.34542465209961
109	0.11774289608001709	56.431480407714844
