	elbo	tsne_cost
0	-174.55023193359375	6.362722396850586
1	-142.45738220214844	12.799710273742676
2	-120.0850601196289	19.322267532348633
3	-99.94436645507812	25.83180046081543
4	-89.39693450927734	32.089256286621094
5	-86.14867401123047	38.543434143066406
6	-82.66814422607422	44.86542510986328
7	-73.63673400878906	51.169918060302734
8	-67.46002960205078	57.593544006347656
9	-55.37351608276367	63.74751281738281
10	-34.11735534667969	70.27879333496094
11	-19.328285217285156	76.46693420410156
12	-28.51235580444336	82.87762451171875
13	-38.58336639404297	89.36835479736328
14	-83.4443359375	95.73587799072266
15	-100.10118865966797	102.6556625366211
16	-117.85816955566406	108.40218353271484
17	-118.1776351928711	114.86104583740234
18	-99.52631378173828	121.18409729003906
19	-83.00833129882812	126.62507629394531
20	-52.66526412963867	133.1459503173828
21	-32.68657302856445	138.88827514648438
22	-34.83705139160156	145.24313354492188
23	-24.284870147705078	151.15509033203125
24	-12.509687423706055	156.48150634765625
25	-1.452378749847412	162.77813720703125
26	14.918415069580078	169.1707763671875
27	18.750802993774414	175.21157836914062
28	1.9160737991333008	181.05255126953125
29	11.810568809509277	187.44952392578125
30	20.61393165588379	193.6907501220703
31	13.358978271484375	199.74270629882812
32	14.309589385986328	205.96336364746094
33	26.084136962890625	212.28053283691406
34	21.670795440673828	218.38563537597656
35	23.689517974853516	224.8320770263672
36	28.526472091674805	230.739501953125
37	26.310747146606445	237.2902069091797
38	34.951717376708984	243.46096801757812
39	38.491912841796875	249.6876220703125
40	37.72396469116211	255.97915649414062
41	29.59280776977539	262.2309265136719
42	33.37154006958008	268.47625732421875
43	34.42034912109375	274.44970703125
44	32.631046295166016	281.1499938964844
45	45.306053161621094	287.5871887207031
46	29.20638656616211	293.36602783203125
47	40.73604202270508	299.69195556640625
48	48.8695182800293	305.8401794433594
49	44.39238739013672	312.1962890625
50	48.5732307434082	318.6826477050781
51	54.281532287597656	324.0816955566406
52	61.66071701049805	330.6538391113281
53	65.33628845214844	337.0851135253906
