1.000000000000000000e+00,4.655707798066242020e-01,4.336255407560523634e-01,4.631574834050893319e-01,4.256299495124797327e-01
3.000000000000000000e+00,6.986524370957890584e-01,6.366152412812167150e-01,6.512985602771540483e-01,6.317027864724642505e-01
5.000000000000000000e+00,8.300767486062203826e-01,7.660430294592821543e-01,7.873305527579097518e-01,7.583191884821252060e-01
7.000000000000000000e+00,8.546186905040458193e-01,7.778936746018650927e-01,8.260404153057061549e-01,7.858862806840819504e-01
9.000000000000000000e+00,8.784478074819652704e-01,7.838596506882724579e-01,8.566403057161579015e-01,8.299834326777788540e-01
1.100000000000000000e+01,8.738818217798177690e-01,8.005116602486056498e-01,8.658191739694274247e-01,8.291973222262052357e-01
1.300000000000000000e+01,8.824912714025651139e-01,8.058177145093124993e-01,8.658934509626285969e-01,8.277242582531412207e-01
