	elbo	tsne_cost
0	-8.101652145385742	5.127710819244385
1	-9.256633758544922	10.087196350097656
2	-7.802335739135742	15.390336990356445
3	-6.218059062957764	20.56373405456543
4	-7.700882434844971	19.878150939941406
5	-6.025417804718018	19.672813415527344
6	-6.0516133308410645	19.006132125854492
7	-6.403475761413574	18.787769317626953
8	-6.730762481689453	18.730485916137695
9	-6.851021766662598	18.1265869140625
10	-6.6877760887146	18.087444305419922
11	-5.97987174987793	18.2213077545166
12	-3.892777919769287	18.091400146484375
13	-8.102301597595215	17.822635650634766
14	-5.91356086730957	18.357919692993164
15	-10.286102294921875	17.758729934692383
16	-4.838229179382324	17.998868942260742
17	-5.043984413146973	18.208955764770508
18	-6.421075820922852	18.355310440063477
19	-5.591256618499756	18.222196578979492
20	-3.23888897895813	18.265804290771484
21	-3.335374355316162	18.352733612060547
22	-3.508047580718994	18.492965698242188
23	-2.7045347690582275	18.398080825805664
24	-3.346717596054077	18.230484008789062
25	-3.003148078918457	18.287952423095703
26	-3.3152427673339844	18.26894187927246
27	-3.970271587371826	17.999935150146484
28	-1.4444358348846436	17.655384063720703
29	-6.628997325897217	17.75628089904785
30	-7.548272609710693	17.62588882446289
31	-5.44795560836792	17.79649543762207
32	-7.003616809844971	17.440597534179688
33	-4.444300174713135	17.4335880279541
34	-2.8583672046661377	17.578859329223633
35	-8.240089416503906	17.350454330444336
36	-4.352389335632324	17.49915313720703
37	-3.365720510482788	17.305858612060547
38	-4.860573768615723	17.237335205078125
39	-5.1304168701171875	17.42786979675293
40	-5.179564476013184	17.33941078186035
41	-4.318905353546143	17.460430145263672
42	-3.933896541595459	17.25850486755371
43	-2.9430735111236572	17.301115036010742
44	-3.0357205867767334	17.382915496826172
45	-3.7083988189697266	17.841506958007812
46	-3.0767602920532227	17.553251266479492
47	-3.7267868518829346	17.822690963745117
48	-3.1792168617248535	17.567829132080078
49	-2.270733594894409	18.0377254486084
50	-1.1928619146347046	17.604001998901367
51	-2.81262469291687	18.379802703857422
52	-2.0691757202148438	17.960060119628906
53	-2.545754909515381	17.555667877197266
54	-1.6513187885284424	17.98204803466797
55	-3.33552622795105	17.4244441986084
56	-2.6900675296783447	17.439430236816406
57	-2.857501983642578	17.413393020629883
58	-2.7035775184631348	17.487483978271484
59	-2.9717655181884766	17.276355743408203
60	-2.406647205352783	17.090553283691406
61	-0.9315700531005859	17.24393653869629
62	-1.4964230060577393	17.12727165222168
63	-1.0353221893310547	16.987577438354492
64	-1.069542646408081	16.942136764526367
65	-1.2638003826141357	17.05441665649414
66	-1.213562250137329	17.26570701599121
67	-4.372146129608154	17.05941390991211
68	-4.301935195922852	16.73479652404785
69	-3.28873348236084	16.84169578552246
70	-3.9540319442749023	16.746553421020508
71	-2.6751255989074707	17.098703384399414
72	-2.2081520557403564	16.827417373657227
73	-1.5423580408096313	16.88422966003418
74	-2.7107176780700684	16.67715835571289
75	-2.6769068241119385	16.67548942565918
76	-1.591229796409607	16.92356300354004
77	-1.5328311920166016	16.666873931884766
78	-1.1882927417755127	16.599903106689453
79	-0.4085801839828491	16.635684967041016
80	0.1506347358226776	17.21906280517578
81	-2.598656415939331	16.614416122436523
82	-1.8271279335021973	16.662912368774414
83	-0.2220933735370636	16.638643264770508
84	-1.3009597063064575	16.74777603149414
85	0.1805102825164795	16.80801773071289
86	-0.4009438455104828	16.550065994262695
87	-3.06097412109375	16.952363967895508
88	0.6826175451278687	16.583450317382812
89	-0.16619300842285156	16.84915542602539
90	0.3592216968536377	16.684341430664062
91	1.020134449005127	16.50316619873047
92	-0.8415164947509766	16.482868194580078
93	-0.901614785194397	16.58165740966797
94	0.7918534874916077	16.367887496948242
95	1.056717038154602	16.32566261291504
96	0.6553567051887512	16.274948120117188
97	-1.3508820533752441	16.253803253173828
98	0.09934693574905396	16.349390029907227
99	-0.6163251399993896	16.507631301879883
100	-0.5489885807037354	16.351980209350586
101	0.2831123471260071	16.371456146240234
102	-0.16760265827178955	16.2908992767334
103	-0.6980227828025818	16.325349807739258
104	-0.34467411041259766	16.24114990234375
105	-0.04836082458496094	16.620168685913086
106	-1.9093515872955322	16.343225479125977
107	-0.22718146443367004	16.495323181152344
108	0.7189406752586365	16.598102569580078
109	-2.2109599113464355	16.071121215820312
110	-1.7525602579116821	16.053970336914062
111	-1.4663777351379395	16.050092697143555
112	-2.0175251960754395	16.079099655151367
113	-0.3270214796066284	16.20680809020996
114	-1.9846253395080566	16.000768661499023
115	-2.0875754356384277	16.051057815551758
116	0.766298770904541	16.21190071105957
117	-1.628738284111023	16.185487747192383
118	-0.4479048252105713	16.139474868774414
119	0.9824457764625549	16.362829208374023
120	1.1757407188415527	16.39633560180664
121	2.0860207080841064	16.489700317382812
122	1.814707636833191	16.21290397644043
123	1.6763687133789062	16.233823776245117
124	1.7917699813842773	16.386892318725586
125	0.9092111587524414	16.35544204711914
126	0.5426929593086243	16.40959930419922
127	0.3962744474411011	16.226760864257812
128	-1.6284360885620117	16.41202735900879
129	-0.29928839206695557	16.11005973815918
130	-0.8875322937965393	16.1053524017334
131	0.2341064214706421	16.482654571533203
132	1.1188504695892334	16.17070198059082
133	-0.03647899627685547	16.065717697143555
134	0.13388705253601074	16.10618019104004
135	1.0050227642059326	15.965015411376953
136	0.49903929233551025	16.15424156188965
137	-0.3886714279651642	16.0677547454834
138	0.12736809253692627	16.171714782714844
139	0.6996846795082092	15.993620872497559
140	1.5863078832626343	16.165149688720703
141	-0.35181742906570435	16.232765197753906
142	-1.6323940753936768	16.130157470703125
143	-1.4930944442749023	16.037826538085938
144	0.08176952600479126	16.17107582092285
145	0.8940278887748718	16.11215591430664
146	0.262492835521698	16.241140365600586
147	0.9979029297828674	16.032928466796875
148	-0.2832619845867157	16.028873443603516
149	0.3757892847061157	16.074094772338867
150	1.3175339698791504	16.275550842285156
151	1.1447293758392334	16.2417049407959
152	1.334797978401184	16.150686264038086
153	1.166691541671753	16.051525115966797
154	1.6952027082443237	16.43433380126953
155	1.0069632530212402	16.04064178466797
156	2.0199103355407715	16.282371520996094
157	2.6293797492980957	16.443580627441406
158	-3.994382619857788	15.889379501342773
159	-5.406469821929932	15.876969337463379
160	-2.0707972049713135	15.843548774719238
161	-0.47459596395492554	15.860990524291992
162	0.3465896248817444	15.835103034973145
163	1.187917709350586	15.969183921813965
164	0.09502953290939331	15.97988510131836
165	-0.20566463470458984	16.073881149291992
166	0.22538745403289795	16.33165740966797
167	1.178980827331543	16.335567474365234
168	0.04226630926132202	16.273548126220703
169	0.9675351977348328	16.753965377807617
170	2.2002973556518555	16.17078971862793
171	0.9794362783432007	16.12256622314453
172	0.9399096369743347	15.91021728515625
173	2.174821615219116	15.996522903442383
174	1.2270172834396362	16.002119064331055
175	0.03586602210998535	16.401382446289062
176	-0.5961792469024658	16.002683639526367
177	0.06260049343109131	15.966426849365234
178	1.4472644329071045	15.991981506347656
179	1.2634601593017578	15.864175796508789
180	1.081662654876709	15.95666217803955
181	0.8164405226707458	15.876747131347656
182	1.299398422241211	15.910943984985352
183	1.5892008543014526	15.928653717041016
184	2.1028995513916016	16.01715850830078
185	2.254777193069458	16.12061882019043
186	0.11195552349090576	16.55348014831543
187	0.03770625591278076	16.033830642700195
188	0.8033905625343323	16.060382843017578
189	2.2382607460021973	15.928638458251953
190	-0.5860917568206787	16.01225471496582
191	-1.5172971487045288	16.097545623779297
192	-0.8007252216339111	16.02589225769043
193	-0.17517834901809692	16.17949867248535
194	-0.28634411096572876	15.958505630493164
195	0.4485846161842346	15.996451377868652
196	0.5637246966362	15.910733222961426
197	0.7194743156433105	15.969306945800781
198	0.8266906142234802	16.10989761352539
199	1.375577449798584	16.04041290283203
200	0.48943567276000977	16.196796417236328
201	2.2688889503479004	16.032793045043945
202	-0.9421508312225342	15.943598747253418
203	-1.4763367176055908	15.899941444396973
204	-0.26306062936782837	15.915728569030762
205	1.63247549533844	16.05872344970703
206	-0.5788085460662842	16.114315032958984
207	0.0735355019569397	15.96000862121582
208	0.09268838167190552	15.862471580505371
209	0.20171838998794556	15.89598274230957
210	1.4241454601287842	15.981746673583984
211	1.1856520175933838	16.09538459777832
212	1.691224217414856	16.0449161529541
213	2.2250189781188965	15.904038429260254
214	2.37894868850708	15.9214506149292
215	2.2883973121643066	15.892475128173828
216	3.2392678260803223	15.957010269165039
217	2.310002088546753	15.85869026184082
218	1.407426118850708	16.08652687072754
219	1.6441707611083984	16.060253143310547
220	1.6681082248687744	15.948720932006836
221	2.7045187950134277	16.081405639648438
222	0.07122576236724854	16.16922950744629
223	2.911389112472534	16.080890655517578
224	2.4277822971343994	15.97008991241455
225	1.746262788772583	15.986109733581543
226	2.249966621398926	15.939952850341797
227	3.1570825576782227	16.060962677001953
228	2.12728214263916	16.024778366088867
229	1.2214860916137695	16.19134521484375
230	0.05039680004119873	15.839811325073242
231	0.8893635272979736	15.910733222961426
232	2.2030482292175293	15.953798294067383
233	2.242985963821411	15.88505744934082
234	2.5685696601867676	15.927469253540039
235	2.2565159797668457	15.814898490905762
236	2.080519437789917	15.870805740356445
237	2.197084426879883	15.780060768127441
238	2.9006800651550293	15.819009780883789
239	3.5769848823547363	15.773841857910156
240	3.7839455604553223	15.714298248291016
241	3.318793296813965	15.814642906188965
242	4.067996501922607	15.76089096069336
243	2.593371868133545	15.75263786315918
244	2.3775274753570557	15.793132781982422
245	3.071077346801758	15.811687469482422
246	3.0545554161071777	15.755387306213379
247	2.73054838180542	15.8098783493042
248	3.4000742435455322	15.979686737060547
249	2.770355463027954	15.785575866699219
250	2.868760585784912	15.977534294128418
251	3.3897154331207275	15.789970397949219
252	2.5087480545043945	15.715856552124023
253	2.534907579421997	15.956109046936035
254	2.9419379234313965	15.944719314575195
255	1.6462981700897217	15.789878845214844
256	0.4347386360168457	15.716287612915039
257	2.356104612350464	15.885149002075195
258	2.4127755165100098	15.81415843963623
259	2.4297425746917725	15.734381675720215
260	2.4772250652313232	15.723240852355957
261	3.10836124420166	15.791259765625
262	0.04651045799255371	15.803986549377441
263	1.9370464086532593	15.903436660766602
264	0.9427182674407959	15.78328800201416
265	1.0341838598251343	15.767653465270996
266	3.0341596603393555	15.971789360046387
267	2.63411808013916	15.786670684814453
268	1.736322283744812	15.915070533752441
269	2.7651491165161133	15.908305168151855
270	1.2270643711090088	15.946868896484375
271	1.5025978088378906	16.039104461669922
272	1.6546437740325928	15.905679702758789
273	1.9368661642074585	16.27924156188965
274	2.6119184494018555	15.972298622131348
275	2.660933494567871	15.905738830566406
276	2.5829172134399414	16.0518741607666
277	2.5024147033691406	15.969267845153809
278	2.5551671981811523	15.828761100769043
279	2.822057008743286	16.000896453857422
280	3.4262359142303467	15.884058952331543
281	3.3412883281707764	15.867457389831543
282	3.4691011905670166	16.267953872680664
283	3.46335506439209	16.008392333984375
284	4.226912975311279	16.141368865966797
285	3.1749682426452637	15.739177703857422
286	2.705366611480713	15.809985160827637
287	3.3539652824401855	15.715177536010742
288	3.857043981552124	15.829460144042969
289	3.3252058029174805	15.923593521118164
290	2.2343506813049316	15.695941925048828
291	3.551223039627075	15.65550422668457
292	2.9775171279907227	15.697855949401855
293	2.783482313156128	15.881560325622559
294	2.468926429748535	15.841951370239258
295	2.459747314453125	15.843307495117188
296	2.5379691123962402	15.712491035461426
297	1.6336393356323242	15.841591835021973
298	1.5759334564208984	15.946069717407227
299	2.472846746444702	15.738000869750977
300	3.106445074081421	15.739862442016602
301	2.616774559020996	15.879456520080566
302	3.2312400341033936	15.785582542419434
303	3.8784332275390625	15.81481647491455
304	3.535943031311035	15.774989128112793
305	3.3242180347442627	15.792099952697754
306	2.644827365875244	15.832124710083008
307	1.184004545211792	15.882298469543457
308	3.02880597114563	15.912948608398438
309	2.3297019004821777	15.864654541015625
310	3.195573329925537	15.904036521911621
311	2.7565765380859375	15.839111328125
312	3.5154924392700195	15.842211723327637
313	2.305178165435791	15.934803009033203
314	2.5112671852111816	15.996956825256348
315	3.461855888366699	15.917919158935547
316	3.5214462280273438	15.765533447265625
