1.000000000000000000e+00,6.602632591905085446e-01,6.519664096909695283e-01,5.445798273478260620e-01,5.611267598878083573e-01
2.000000000000000000e+00,6.869693056140135923e-01,6.575484062830138088e-01,6.317141346226486931e-01,6.072276962962163127e-01
3.000000000000000000e+00,8.125456422653672961e-01,7.851680774548494002e-01,8.097948151585683263e-01,7.801280921323228146e-01
4.000000000000000000e+00,8.959794035717583149e-01,8.517611169269400095e-01,8.747006646832891086e-01,8.645331568199288164e-01
