1,0.4410316372893195,0.43955009859929195,0.4377448829298039,0.44957093887419286
3.000000000000000000e+00,8.547846050733726164e-01,8.584639717205291287e-01,8.590762014797628243e-01,8.644044909724782899e-01
5.000000000000000000e+00,8.699386335738124032e-01,8.755843932156761600e-01,8.807063663887084726e-01,8.757860764349461036e-01
7.000000000000000000e+00,8.648177313289253654e-01,8.811523452758911468e-01,8.861061880088987319e-01,8.750136439412943279e-01
9.000000000000000000e+00,8.783930415035001715e-01,8.738456229299348399e-01,8.885782055736510809e-01,8.781988419142721103e-01
1.100000000000000000e+01,8.723070492330808889e-01,8.792874539006013679e-01,8.876368824987403983e-01,8.789029837681341384e-01
1.300000000000000000e+01,8.734946936995060529e-01,8.715853376911597561e-01,8.871517926294594236e-01,8.771969351870855247e-01
