	elbo	tsne_cost
0	-8.203956604003906	5.368356227874756
1	-11.273133277893066	10.373237609863281
2	-7.274392127990723	16.020771026611328
3	-7.196177005767822	21.29555892944336
4	-7.942333221435547	20.72342872619629
5	-6.060699462890625	20.404401779174805
6	-5.790160179138184	19.96178436279297
7	-5.961127281188965	19.454252243041992
8	-3.99017333984375	19.55760955810547
9	-5.915130615234375	18.924427032470703
10	-5.177132606506348	18.89307403564453
11	-4.243442535400391	18.983304977416992
12	-4.970888137817383	18.633403778076172
13	-5.305413722991943	18.497705459594727
14	-6.721372604370117	18.960800170898438
15	-6.578544616699219	18.452152252197266
16	-5.264815807342529	18.89784049987793
17	-4.505479335784912	18.65073013305664
18	-6.150600910186768	19.014877319335938
19	-4.715708255767822	18.577423095703125
20	-6.292325973510742	18.60596466064453
21	-4.968225479125977	18.804475784301758
22	-6.122244358062744	18.611257553100586
23	-7.621757984161377	18.8795108795166
24	-5.817893028259277	18.532201766967773
25	-4.217410564422607	18.525693893432617
26	-2.798910140991211	18.39833641052246
27	-3.4678735733032227	18.10066795349121
28	-4.487466812133789	17.99108123779297
29	-2.950047731399536	18.00364112854004
30	-4.322974681854248	17.81983757019043
31	-5.058810234069824	17.872060775756836
32	-4.481351852416992	17.838830947875977
33	-3.843229293823242	17.700733184814453
34	-3.6120309829711914	17.865089416503906
35	-3.1130313873291016	17.80006217956543
36	-3.3202104568481445	18.038572311401367
37	-3.4964637756347656	17.812448501586914
38	-1.672566533088684	17.92365264892578
39	-2.411323070526123	18.03076934814453
40	-4.452956199645996	18.092815399169922
41	-3.085580587387085	18.32288932800293
42	-3.4814321994781494	18.25522804260254
43	-1.622139573097229	18.386333465576172
44	-2.018099784851074	18.591039657592773
45	-1.780319094657898	19.036029815673828
46	-1.1075681447982788	18.781452178955078
47	-2.1999943256378174	19.121479034423828
48	-1.7102106809616089	18.699462890625
49	-1.1223173141479492	18.762706756591797
50	-1.4820811748504639	18.670482635498047
51	-4.117996692657471	18.963146209716797
52	-4.108325481414795	18.582855224609375
53	-2.9233059883117676	18.142976760864258
54	-2.418262481689453	18.253509521484375
55	-1.3894152641296387	17.94291114807129
56	-2.1495347023010254	17.866233825683594
57	-0.9196727275848389	17.858314514160156
58	-1.0935097932815552	17.779163360595703
59	-1.317134141921997	17.732105255126953
60	-0.5517579913139343	17.775239944458008
61	-1.112015962600708	17.908029556274414
62	-0.950380802154541	17.645029067993164
63	-2.2744433879852295	17.780826568603516
64	-3.30036997795105	17.6600341796875
65	-2.6017260551452637	17.6557674407959
66	-2.4404783248901367	17.766321182250977
67	0.14817428588867188	17.76380157470703
68	-0.4812524914741516	17.656047821044922
69	-0.7198318243026733	17.77262306213379
70	-1.465280294418335	17.63920783996582
71	-0.22381889820098877	17.767353057861328
72	0.20342230796813965	17.753156661987305
73	0.0922890305519104	17.797931671142578
74	0.6921147704124451	17.788105010986328
75	0.6055089831352234	17.78695297241211
76	0.16367453336715698	17.985620498657227
77	0.15689122676849365	18.123483657836914
78	0.08512434363365173	18.195377349853516
79	0.6091314554214478	18.082338333129883
80	-0.49917393922805786	18.212587356567383
81	0.6884284615516663	17.963428497314453
82	-0.7589775919914246	17.93246078491211
83	-0.7723212838172913	17.962989807128906
84	0.15344250202178955	18.028608322143555
